source,target,value,count,step
1Usd2dooVsEmEuVNDwBmALiSQmTDRaZxv,1Gr8zgAx7omL5jPatQXxy6Bcjj5zhYAZg4,50000000,1,1
1Usd2dooVsEmEuVNDwBmALiSQmTDRaZxv,31rfNmts4ucjRy9CXH343rCY8J3WSfDQ73,292167602,3,1
1Usd2dooVsEmEuVNDwBmALiSQmTDRaZxv,1N3KAcq6ew6AJ9BJu3df2ZRaJ6GNtE4SXX,10496285,1,1
1Usd2dooVsEmEuVNDwBmALiSQmTDRaZxv,bc1qpachymhjetm806ct47szerg3ztx6ad3amnqgv2,2506372,1,1
1Usd2dooVsEmEuVNDwBmALiSQmTDRaZxv,1JhD5nYacEiY96Uev7eJJB9uUoToWH3QHE,57900000,1,1
3E58JkJtWZXNTomgFshNTgnroZx9JvqehQ,1HEYux8tcsFXm9pF718PWURWRJgs7mLtXK,66560000,4,1
3E58JkJtWZXNTomgFshNTgnroZx9JvqehQ,3HqL66H3Z6SJZjSynKuPrWZ56ombkNshXg,2246564,1,1
3E58JkJtWZXNTomgFshNTgnroZx9JvqehQ,3Mk3BDEuyZhNTyNCLvsP573mW1V5o2UpE4,9639000,1,1
3E58JkJtWZXNTomgFshNTgnroZx9JvqehQ,1EBxW6AwrdSGMSQ5gkdFurysrpPAQgXKNn,1800120,1,1
1PBW6aseg2FmQYUq6Y5H4twH28YtmoA3g9,37XwkFH9RWAihPFfKkUanVLpNSuDr7YUuL,1843788,1,1
1PBW6aseg2FmQYUq6Y5H4twH28YtmoA3g9,1dJ1sXEtHdV2jyXf4FnVP3R3xjbieajhx,240000,1,1
1PBW6aseg2FmQYUq6Y5H4twH28YtmoA3g9,3NjSNMBaKRtabntN7vrpFkRemPchnxezFu,1458998,1,1
